id,split,mean_B4,mean_B3,mean_B2,centroid_dist_to_river_m,centroid_dist_to_river_m,encroachment
51393,train,0.0,0.0,0.0,527.4659234070747,527.4659234070747,0
51394,test,924.0,704.0,469.0,49.16823181279079,49.16823181279079,0
51395,test,1029.6666259765625,704.3333129882812,498.1666564941406,63.56748091774111,63.56748091774111,0
51396,test,1075.75,684.0,540.5,97.96845940788023,97.96845940788023,0
51397,train,1123.6666259765625,670.6666870117188,520.0,128.33185045724224,128.33185045724224,0
51398,train,1188.0,694.3846435546875,491.30767822265625,159.1013522633599,159.1013522633599,0
51399,train,1047.941162109375,694.4117431640625,491.6470642089844,185.89877624143406,185.89877624143406,0
51400,train,1328.0,1137.0,933.0,62.75821889786132,62.75821889786132,0
51401,train,2118.0,1050.0,848.0,48.53587172917333,48.53587172917333,0
51402,train,0.0,0.0,0.0,56.014836255226996,56.014836255226996,0
51403,train,1582.0,1372.0,1162.0,48.29627566379174,48.29627566379174,0
51404,train,1311.0,1198.0,959.5,43.27277858174271,43.27277858174271,0
51405,train,1124.0,996.0,735.0,20.508706907888868,20.508706907888868,1
51406,train,1067.0,996.5,785.0,26.93450444723718,26.93450444723718,1
51407,train,1048.0,985.3333129882812,849.0,17.563013577849635,17.563013577849635,1
51408,test,1078.0,1032.0,892.0,30.42465173156346,30.42465173156346,1
51409,train,0.0,0.0,0.0,34.04254725348073,34.04254725348073,1
51410,train,1560.0,1272.0,1008.0,61.29642677309788,61.29642677309788,0
51411,train,1074.0,886.0,690.0,54.59894495493552,54.59894495493552,0
51412,train,888.0,767.0,514.0,31.504958182239278,31.504958182239278,1
51413,train,786.0,728.0,502.0,54.09219249946901,54.09219249946901,0
51414,train,951.6666870117188,708.3333129882812,523.5,64.75651005194213,64.75651005194213,0
51415,train,842.0,686.0,488.0,67.52263694666932,67.52263694666932,0
51416,train,738.0,637.0,437.0,69.24783470828864,69.24783470828864,0
51417,train,700.0,643.0,438.0,93.47443699930005,93.47443699930005,0
51418,train,1204.800048828125,730.2000122070312,524.0,92.28415294675236,92.28415294675236,0
51419,train,825.0,829.0,594.0,95.13879233850194,95.13879233850194,0
51420,train,0.0,0.0,0.0,25.643510851846294,25.643510851846294,1
51421,train,1156.0,1038.0,744.0,24.30491138499173,24.30491138499173,1
51422,train,0.0,0.0,0.0,36.444553801477625,36.444553801477625,0
51423,test,0.0,0.0,0.0,32.434006539051104,32.434006539051104,1
51424,train,0.0,0.0,0.0,44.434225293024966,44.434225293024966,0
51425,train,0.0,0.0,0.0,48.828375645328734,48.828375645328734,0
51426,train,1418.0,1170.0,908.0,51.09216987734858,51.09216987734858,0
51427,train,1077.0,991.0,939.0,43.9648645229838,43.9648645229838,0
51428,train,1174.0,946.0,769.0,52.59292823442851,52.59292823442851,0
51429,test,0.0,0.0,0.0,56.99705068134551,56.99705068134551,0
51430,train,1484.0,1152.0,832.0,227.16591281463695,227.16591281463695,0
51431,train,1644.0,1512.0,1348.0,229.3290210142834,229.3290210142834,0
51432,test,1320.0,1155.0,836.0,237.43688614771048,237.43688614771048,0
51433,train,1441.0,1282.0,1067.0,231.18525433227154,231.18525433227154,0
51434,train,1706.6666259765625,1608.6666259765625,1408.6666259765625,215.99510616145002,215.99510616145002,0
51435,test,1628.3333740234375,982.1666870117188,737.8333129882812,233.51772789789428,233.51772789789428,0
51436,train,1675.3333740234375,1392.0,1119.3333740234375,206.52769417869726,206.52769417869726,0
51437,test,1912.0,1136.0,897.0,210.4941253167884,210.4941253167884,0
51438,train,1488.0,952.0,754.0,211.85374914976458,211.85374914976458,0
51439,train,1268.0,1152.0,1058.0,192.87465023051152,192.87465023051152,0
51440,train,1276.0,954.0,745.0,194.28231490645933,194.28231490645933,0
51441,train,1002.0,827.0,602.0,189.04299608914027,189.04299608914027,0
51442,test,1412.0,1016.0,748.0,195.35341302107224,195.35341302107224,0
51443,train,1456.6666259765625,1295.3333740234375,1034.6666259765625,169.3164125400879,169.3164125400879,0
51444,test,0.0,0.0,0.0,188.69226710359698,188.69226710359698,0
51445,train,1174.0,1078.6666259765625,940.6666870117188,184.32056432621144,184.32056432621144,0
51446,train,1608.0,1484.0,1162.0,156.62870965427766,156.62870965427766,0
51447,test,992.0,928.5,767.5,147.7373223738966,147.7373223738966,0
51448,train,1044.0,1004.0,794.0,156.9948212744253,156.9948212744253,0
51449,train,1056.0,913.0,628.0,134.8902525648617,134.8902525648617,0
51450,train,1387.3333740234375,1293.3333740234375,1193.3333740234375,352.27449289340944,352.27449289340944,0
51451,test,1542.0,1194.0,888.0,326.75749166495893,326.75749166495893,0
51452,train,914.6666870117188,939.3333129882812,984.8333129882812,334.9897345389484,334.9897345389484,0
51453,train,1590.6666259765625,1221.3333740234375,916.0,110.9844455247219,110.9844455247219,0
51454,train,1029.0,971.0,853.75,95.03085174851036,95.03085174851036,0
51455,train,1638.0,1288.0,1052.0,116.15900913730249,116.15900913730249,0
51456,test,1112.0,894.0,730.0,84.77047551336166,84.77047551336166,0
51457,test,1288.0,984.0,742.0,96.50984905677808,96.50984905677808,0
51458,test,1514.0,1100.0,786.0,131.97503249030896,131.97503249030896,0
51459,test,1254.0,1142.0,879.0,107.50675864243154,107.50675864243154,0
51460,train,0.0,0.0,0.0,154.72611962490157,154.72611962490157,0
51461,test,1705.0,1342.0,998.0,151.90826675887953,151.90826675887953,0
51462,train,1658.0,1200.0,831.0,157.7075717830617,157.7075717830617,0
51463,train,1428.0,1040.0,807.0,149.4406871977223,149.4406871977223,0
51464,test,1758.0,1444.0,1172.0,147.9921227512151,147.9921227512151,0
51465,test,1732.0,1506.0,1200.0,143.15430271860134,143.15430271860134,0
51466,train,1456.0,1166.0,934.0,136.69177117078925,136.69177117078925,0
51467,test,1422.0,1168.0,872.0,141.88242571314575,141.88242571314575,0
51468,train,0.0,0.0,0.0,127.31631151181568,127.31631151181568,0
51469,test,1563.5,1153.5,805.5,141.31806237292358,141.31806237292358,0
51470,train,1092.0,746.0,634.0,125.63062887300104,125.63062887300104,0
51471,train,0.0,0.0,0.0,131.18195012587003,131.18195012587003,0
51472,train,0.0,0.0,0.0,119.07450420344131,119.07450420344131,0
51473,train,1462.0,1240.0,1002.0,99.67317629464671,99.67317629464671,0
51474,train,1558.0,1204.0,936.0,102.14892034145919,102.14892034145919,0
51475,train,1702.0,1434.0,1122.0,88.3468022314902,88.3468022314902,0
51476,train,0.0,0.0,0.0,94.16050672004555,94.16050672004555,0
51477,test,1512.0,1170.0,990.0,87.37947858712292,87.37947858712292,0
51478,train,1872.0,1596.0,1378.0,76.41785216242201,76.41785216242201,0
51479,train,0.0,0.0,0.0,87.99044524030248,87.99044524030248,0
51480,train,0.0,0.0,0.0,127.68567683318008,127.68567683318008,0
51481,test,0.0,0.0,0.0,132.75444904254493,132.75444904254493,0
51482,train,1812.0,1454.0,1254.0,129.0380519443814,129.0380519443814,0
51483,train,0.0,0.0,0.0,119.84735470506092,119.84735470506092,0
51484,test,1494.0,1234.0,1024.0,126.63039653418703,126.63039653418703,0
51485,train,1528.0,1257.0,1082.0,120.43527983055635,120.43527983055635,0
51486,test,0.0,0.0,0.0,119.27990296359583,119.27990296359583,0
51487,test,0.0,0.0,0.0,109.85155086410087,109.85155086410087,0
51488,test,0.0,0.0,0.0,110.70299293210704,110.70299293210704,0
51489,train,1384.0,1114.0,830.0,100.88525292211382,100.88525292211382,0
51490,train,1770.0,1557.0,1231.0,75.3889226792225,75.3889226792225,0
51491,train,0.0,0.0,0.0,70.77583262915803,70.77583262915803,0
51492,train,1741.0,1520.0,1234.0,66.18283813065064,66.18283813065064,0
51493,test,1392.0,1188.0,905.0,75.30646341492283,75.30646341492283,0
51494,train,1594.0,1361.0,1115.0,70.40631483324917,70.40631483324917,0
51495,train,1610.0,1330.0,1074.0,57.870706245721486,57.870706245721486,0
51496,test,1728.0,1533.0,1275.0,56.38948959188419,56.38948959188419,0
51497,train,1625.3333740234375,1382.6666259765625,1136.0,43.36156737975523,43.36156737975523,0
51498,train,1686.0,1516.0,1308.0,58.78849640926224,58.78849640926224,0
51499,train,1562.0,1354.0,1064.0,42.63618751936276,42.63618751936276,0
51500,train,1404.0,1196.0,972.0,97.86183576734263,97.86183576734263,0
51501,train,1256.0,1036.0,786.0,85.12100441621071,85.12100441621071,0
51502,train,1083.0,1000.5,959.0,82.17810296037689,82.17810296037689,0
51503,train,0.0,0.0,0.0,76.38593096917845,76.38593096917845,0
51504,train,1557.5,1322.5,1039.5,69.1174467746674,69.1174467746674,0
51505,test,1312.0,1152.0,850.0,46.479670931751734,46.479670931751734,0
51506,train,1409.3333740234375,1214.6666259765625,922.0,43.26542952750952,43.26542952750952,1
51507,train,0.0,0.0,0.0,39.453079551303865,39.453079551303865,0
51508,train,1055.0,759.5,525.0,57.76517920215969,57.76517920215969,0
51509,test,0.0,0.0,0.0,25.404388813421807,25.404388813421807,1
51510,train,1390.0,1185.0,913.0,33.54405277633479,33.54405277633479,1
51511,train,1578.0,1320.0,1084.0,39.63228059647113,39.63228059647113,0
51512,train,1530.0,1351.0,1123.0,32.63871231240096,32.63871231240096,1
51513,train,1550.800048828125,1335.5999755859375,1087.4000244140625,25.777018195863324,25.777018195863324,1
51514,train,0.0,0.0,0.0,15.527764345806851,15.527764345806851,1
51515,train,0.0,0.0,0.0,22.823979747620946,22.823979747620946,1
51516,train,1522.0,1274.0,1016.0,16.574695534143135,16.574695534143135,1
51517,train,1478.0,1354.0,1084.0,15.040207168811822,15.040207168811822,1
51518,test,1346.0,1240.0,946.0,16.99112112392153,16.99112112392153,1
51519,test,0.0,0.0,0.0,17.875472129682002,17.875472129682002,1
51520,train,1434.0,1136.0,842.0,120.14578357864326,120.14578357864326,0
51521,train,1554.0,1278.0,924.0,93.97220022737872,93.97220022737872,0
51522,train,0.0,0.0,0.0,91.9014675190126,91.9014675190126,0
51523,train,0.0,0.0,0.0,80.07732481868105,80.07732481868105,0
51524,train,1722.0,1320.0,1028.0,83.76213728767723,83.76213728767723,0
51525,train,1221.0,1096.0,1086.0,123.73772064685632,123.73772064685632,0
51526,train,1416.0,1219.3333740234375,1071.0,69.50378250231438,69.50378250231438,0
51527,train,1444.0,1200.0,1002.0,115.48820754163779,115.48820754163779,0
51528,train,1309.0,1004.5,691.5,118.13648873958695,118.13648873958695,0
51529,train,2468.0,2220.0,2052.0,107.16996458787933,107.16996458787933,0
51530,test,1182.0,1190.0,906.0,24.379027454322518,24.379027454322518,1
51531,train,1155.0,1039.0,803.0,32.051280594485796,32.051280594485796,1
51532,train,890.0,828.0,621.0,14.531774098564334,14.531774098564334,1
51533,train,0.0,0.0,0.0,26.93802965159321,26.93802965159321,1
51534,train,1074.0,874.0,650.0,9.407570126991846,9.407570126991846,1
51535,train,1494.0,1278.0,986.0,6.135531193758806,6.135531193758806,1
51536,train,1009.0,890.0,702.0,28.726829476330494,28.726829476330494,1
51537,train,1114.0,1045.5,796.0,7.9210834021210355,7.9210834021210355,1
51538,train,1219.0,1009.5,918.5,38.92020543747858,38.92020543747858,0
51539,test,0.0,0.0,0.0,29.811335274659644,29.811335274659644,1
51540,test,1066.0,939.0,696.0,10.619258918913586,10.619258918913586,1
51541,train,0.0,0.0,0.0,18.914251180275446,18.914251180275446,1
51542,train,0.0,0.0,0.0,22.63972579188027,22.63972579188027,1
51543,train,0.0,0.0,0.0,18.82647494849379,18.82647494849379,1
51544,train,1402.0,1148.0,943.0,29.374227159847837,29.374227159847837,1
51545,train,1230.0,1006.0,790.0,26.016155006029273,26.016155006029273,1
51546,train,0.0,0.0,0.0,36.35368691453056,36.35368691453056,1
51547,train,1040.0,952.0,696.0,47.64310275090297,47.64310275090297,0
51548,train,1272.0,1126.0,875.0,38.372717174995046,38.372717174995046,0
51549,test,1406.0,1176.0,1040.0,45.29702586705916,45.29702586705916,0
51550,train,1774.0,1448.0,1256.0,94.13992576161527,94.13992576161527,0
51551,train,1210.0,911.0,698.0,108.59750916853957,108.59750916853957,0
51552,test,1260.0,982.0,780.0,99.1680501801895,99.1680501801895,0
51553,train,1556.0,1110.0,840.0,89.3201033080471,89.3201033080471,0
51554,train,2046.0,1792.6666259765625,1622.6666259765625,84.51973593915909,84.51973593915909,0
51555,train,1454.0,1266.0,1040.0,74.17357154375114,74.17357154375114,0
51556,train,1793.0,1560.5,1268.0,72.82366759538466,72.82366759538466,0
51557,train,1546.0,1296.5,1070.0,70.77097443814235,70.77097443814235,0
51558,train,1670.0,1356.0,1090.0,71.37256818979905,71.37256818979905,0
51559,train,1780.0,1333.0,1135.0,55.68159711187281,55.68159711187281,0
51560,train,1090.0,954.0,794.0,23.511638797257337,23.511638797257337,1
51561,train,1014.0,1042.0,1100.0,38.754770523642094,38.754770523642094,0
51562,train,1134.0,1028.0,782.0,24.527016107945748,24.527016107945748,1
51563,train,1526.0,1280.0,1026.0,18.207171124532277,18.207171124532277,1
51564,test,1698.0,1462.0,1128.0,31.70273611406072,31.70273611406072,1
51565,train,1740.0,1479.142822265625,1203.5714111328125,43.997262403624454,43.997262403624454,1
51566,train,0.0,0.0,0.0,7.422291256383945,7.422291256383945,1
51567,train,0.0,0.0,0.0,12.507420843273797,12.507420843273797,1
51568,train,1446.0,1228.0,916.0,30.991381272275795,30.991381272275795,1
51569,train,1488.6666259765625,1294.6666259765625,1009.3333129882812,17.678271748357652,17.678271748357652,1
51570,train,1337.0,1242.0,1026.0,23.550689208211704,23.550689208211704,1
51571,train,1484.0,1422.0,1268.0,14.71121121173371,14.71121121173371,1
51572,train,1089.5,1115.0,947.5,28.978919110136946,28.978919110136946,1
51573,train,1250.0,1136.3333740234375,880.0,28.402737408554383,28.402737408554383,1
51574,test,0.0,0.0,0.0,48.278467808802965,48.278467808802965,0
51575,train,1210.0,974.0,746.0,51.58873525068097,51.58873525068097,0
51576,train,0.0,0.0,0.0,58.079473069796975,58.079473069796975,0
51577,train,910.0,982.0,714.0,27.720464947117883,27.720464947117883,1
51578,train,853.0,888.0,632.0,62.95708615552226,62.95708615552226,0
51579,train,991.0,764.0,540.0,33.867744826671036,33.867744826671036,1
51580,train,0.0,0.0,0.0,17.156516388470134,17.156516388470134,1
51581,test,1044.0,896.0,656.0,23.683774555912873,23.683774555912873,1
51582,train,1030.0,838.7999877929688,584.2000122070312,26.0703503748868,26.0703503748868,1
51583,train,0.0,0.0,0.0,50.31400532400818,50.31400532400818,0
51584,train,1309.0,859.0,649.0,54.28445769047193,54.28445769047193,0
51585,train,1230.0,886.0,672.0,51.140189566728914,51.140189566728914,0
51586,train,1287.4375,927.8125,700.4375,50.602868105160766,50.602868105160766,1
51587,test,1001.0,653.0,534.0,60.42767278159961,60.42767278159961,0
51588,test,884.0,686.0,532.0,59.00002266252516,59.00002266252516,0
51589,train,0.0,0.0,0.0,70.83804106794442,70.83804106794442,0
51590,train,1744.0,1510.0,1136.0,46.323041009847884,46.323041009847884,0
51591,train,0.0,0.0,0.0,43.66971118338282,43.66971118338282,0
51592,train,1246.0,1072.0,799.0,66.67507110312498,66.67507110312498,0
51593,train,1339.3333740234375,1173.6666259765625,908.6666870117188,107.29188043355835,107.29188043355835,0
51594,test,0.0,0.0,0.0,115.96835586036066,115.96835586036066,0
51595,train,1176.0,1022.0,915.0,65.66494959725125,65.66494959725125,0
51596,train,0.0,0.0,0.0,62.92660558319268,62.92660558319268,0
51597,train,1588.0,1364.0,1120.0,88.09837606142725,88.09837606142725,0
51598,train,1640.0,933.0,750.0,71.71846747545477,71.71846747545477,0
51599,train,1486.0,1017.0,801.0,81.11825122758378,81.11825122758378,0
51600,train,0.0,0.0,0.0,55.99702903381534,55.99702903381534,0
51601,train,0.0,0.0,0.0,45.68360801470042,45.68360801470042,0
51602,train,1544.0,1224.0,884.0,62.58134289598461,62.58134289598461,0
51603,train,1005.0,784.0,543.0,62.86287468036344,62.86287468036344,0
51604,train,821.0,710.0,467.0,66.20268519032045,66.20268519032045,0
51605,test,0.0,0.0,0.0,79.7911319766357,79.7911319766357,0
51606,train,1391.3333740234375,1135.3333740234375,786.6666870117188,90.31875984592564,90.31875984592564,0
51607,train,1110.0,818.0,605.0,81.47065958948757,81.47065958948757,0
51608,train,1217.3333740234375,901.0,624.0,82.66668376337132,82.66668376337132,0
51609,train,1005.0,868.0,637.0,79.80860148364401,79.80860148364401,0
51610,train,0.0,0.0,0.0,73.72597778121431,73.72597778121431,0
51611,train,1216.0,772.0,586.0,89.0387747370354,89.0387747370354,0
51612,train,0.0,0.0,0.0,90.42242895587968,90.42242895587968,0
51613,train,1346.0,928.0,784.0,97.36242638147583,97.36242638147583,0
51614,test,1292.0,806.0,578.0,100.06155652139262,100.06155652139262,0
51615,train,0.0,0.0,0.0,108.99182590077154,108.99182590077154,0
51616,train,0.0,0.0,0.0,111.00741029360118,111.00741029360118,0
51617,train,1340.0,1053.0,860.0,124.56697006138451,124.56697006138451,0
51618,train,1280.0,1044.0,850.0,122.66804622690286,122.66804622690286,0
51619,test,935.0,910.0,631.0,121.93903991313805,121.93903991313805,0
51620,train,0.0,0.0,0.0,77.98403293491148,77.98403293491148,0
51621,train,1192.0,866.0,654.0,124.67768716164949,124.67768716164949,0
51622,test,0.0,0.0,0.0,97.97136219468246,97.97136219468246,0
51623,train,797.0,730.0,506.0,139.75989494389484,139.75989494389484,0
51624,train,1266.0,766.0,568.0,119.26714308967364,119.26714308967364,0
51625,train,1314.0,1102.0,867.3333129882812,161.21465012196748,161.21465012196748,0
51626,train,1164.0,982.0,674.0,139.1537303060153,139.1537303060153,0
51627,train,1375.0,1064.0,793.0,139.4753774473369,139.4753774473369,0
51628,train,0.0,0.0,0.0,142.43985368161873,142.43985368161873,0
51629,test,0.0,0.0,0.0,145.22093579999557,145.22093579999557,0
51630,train,0.0,0.0,0.0,58.69964862322699,58.69964862322699,0
51631,train,1264.0,1103.0,895.5,28.295819520134042,28.295819520134042,1
51632,train,1290.0,1120.0,836.0,46.675963450842005,46.675963450842005,0
51633,test,1212.0,1075.0,861.0,25.346542976701233,25.346542976701233,1
51634,test,874.0,827.0,651.0,25.115122698675748,25.115122698675748,1
51635,train,1288.0,1091.0,839.0,28.891621552214158,28.891621552214158,1
51636,train,924.0,972.0,716.0,31.78092556412338,31.78092556412338,1
51637,train,1185.5,1159.0,891.0,44.4986766619738,44.4986766619738,0
51638,train,1358.0,1226.0,978.0,54.61323658075826,54.61323658075826,0
51639,train,1368.0,1293.0,999.0,65.92340184146767,65.92340184146767,0
51640,train,0.0,0.0,0.0,12.280478729074224,12.280478729074224,1
51641,train,0.0,0.0,0.0,36.483458015975074,36.483458015975074,0
51642,test,0.0,0.0,0.0,9.88564382897317,9.88564382897317,1
51643,train,1164.0,1070.0,867.0,41.728428397599664,41.728428397599664,0
51644,train,1560.0,1190.0,928.0,46.30887894423348,46.30887894423348,0
51645,train,2336.0,1816.0,1352.6666259765625,109.84879963824885,109.84879963824885,0
51646,train,0.0,0.0,0.0,124.96783924130578,124.96783924130578,0
51647,test,1112.0,754.0,511.5,141.16428851191338,141.16428851191338,0
51648,train,1336.0,658.0,484.0,152.90529943893193,152.90529943893193,0
51649,train,1316.0,727.5,551.0,164.59206493651723,164.59206493651723,0
51650,train,1642.0,1364.0,1168.0,53.99389928106248,53.99389928106248,0
51651,train,0.0,0.0,0.0,66.60804436028234,66.60804436028234,0
51652,train,698.0,775.0,502.0,82.26251773432307,82.26251773432307,0
51653,train,1090.0,1110.0,800.0,100.48126689519455,100.48126689519455,0
51654,train,0.0,0.0,0.0,127.50188438856536,127.50188438856536,0
51655,test,1148.0,780.0,547.5,140.38480349327367,140.38480349327367,0
51656,train,1428.0,1010.0,776.0,150.4982188176202,150.4982188176202,0
51657,train,816.0,734.0,462.0,116.82577485111058,116.82577485111058,0
51658,train,0.0,0.0,0.0,137.84453231603806,137.84453231603806,0
51659,train,1202.0,911.0,601.0,128.30679773836673,128.30679773836673,0
51660,test,1586.0,1188.0,954.0,104.74864204274827,104.74864204274827,0
51661,train,1436.0,1149.5,895.25,119.30660752691125,119.30660752691125,0
51662,train,843.0,795.5,570.5,121.81560298799845,121.81560298799845,0
51663,train,0.0,0.0,0.0,138.5496596609865,138.5496596609865,0
51664,train,1344.0,1050.0,807.0,131.09656773349266,131.09656773349266,0
51665,train,1422.0,1081.0,825.0,137.00330427155342,137.00330427155342,0
51666,train,0.0,0.0,0.0,140.33402306440755,140.33402306440755,0
51667,test,1247.0,1048.0,816.0,189.94761255134904,189.94761255134904,0
51668,train,1273.0,1054.0,856.5,200.42607616882725,200.42607616882725,0
51669,train,1404.0,1112.0,837.5,229.2473833743161,229.2473833743161,0
51670,train,1420.0,882.5,715.0,176.23174315451072,176.23174315451072,0
51671,train,1256.0,1013.0,774.0,248.09281407202005,248.09281407202005,0
51672,test,1278.0,1074.0,892.0,257.64308643811256,257.64308643811256,0
51673,train,1034.0,838.0,638.0,280.07088877557163,280.07088877557163,0
51674,train,1418.0,904.0,661.0,279.53813839649627,279.53813839649627,0
51675,test,1358.0,1072.0,846.0,279.1080834389874,279.1080834389874,0
51676,train,0.0,0.0,0.0,291.82345491420745,291.82345491420745,0
51677,train,977.0,902.0,836.0,293.0653293586895,293.0653293586895,0
51678,train,1114.0,834.0,582.0,294.2763419098942,294.2763419098942,0
51679,train,0.0,0.0,0.0,291.5958880073772,291.5958880073772,0
51680,train,1278.0,1126.0,844.0,85.57760457201549,85.57760457201549,0
51681,train,988.0,928.5,832.5,85.81376478463079,85.81376478463079,0
51682,train,0.0,0.0,0.0,102.54780999691958,102.54780999691958,0
51683,test,1028.0,960.0,896.0,113.1810935616089,113.1810935616089,0
51684,test,1134.0,948.0,672.0,141.05605709191926,141.05605709191926,0
51685,train,1048.0,867.5,665.5,142.74353272185996,142.74353272185996,0
51686,train,1254.0,1046.5,798.5,213.31685222508807,213.31685222508807,0
51687,test,1492.0,859.3333129882812,626.3333129882812,196.09552376592094,196.09552376592094,0
51688,train,1028.0,880.0,686.0,155.367937919843,155.367937919843,0
51689,train,1242.0,1011.0,780.0,158.21417384635,158.21417384635,0
51690,train,1054.0,776.0,787.0,216.6323114131705,216.6323114131705,0
51691,train,0.0,0.0,0.0,213.54460890405272,213.54460890405272,0
51692,train,1372.0,1074.0,784.0,216.9769487056976,216.9769487056976,0
51693,train,1340.0,1116.0,940.0,231.23206431347387,231.23206431347387,0
51694,train,1426.0,986.0,857.0,232.82116100404338,232.82116100404338,0
51695,train,1446.0,990.0,750.0,230.6205256612133,230.6205256612133,0
51696,train,1168.0,950.0,798.0,219.60631406973584,219.60631406973584,0
51697,test,1209.0,839.5,569.5,235.7213557689876,235.7213557689876,0
51698,train,0.0,0.0,0.0,248.95146710771618,248.95146710771618,0
51699,train,1312.0,1028.0,846.0,226.49917599755923,226.49917599755923,0
51700,train,1260.0,910.0,622.0,153.2324456791993,153.2324456791993,0
51701,test,0.0,0.0,0.0,141.57927615036013,141.57927615036013,0
51702,train,1154.0,960.0,692.0,171.17631612242343,171.17631612242343,0
51703,test,1459.0,1155.0,876.0,172.83238206333354,172.83238206333354,0
51704,train,1234.0,1080.0,1060.0,219.73778866885004,219.73778866885004,0
51705,train,1658.0,1460.0,1194.0,180.25181759085274,180.25181759085274,0
51706,test,1362.0,1080.0,920.0,212.40375318500114,212.40375318500114,0
51707,train,1171.0,1023.5,805.0,173.15413288583034,173.15413288583034,0
51708,train,1680.0,1415.0,1077.0,190.04890441361687,190.04890441361687,0
51709,train,1140.0,1012.0,820.0,227.56311552265663,227.56311552265663,0
51710,train,1284.0,772.0,572.0,257.7612234201364,257.7612234201364,0
51711,train,1120.0,862.0,807.0,257.7056378234345,257.7056378234345,0
51712,train,1439.3333740234375,1284.0,1110.6666259765625,252.46685576901766,252.46685576901766,0
51713,train,1426.6666259765625,950.0,702.0,277.93830867863903,277.93830867863903,0
51714,test,1463.0,1129.0,886.5,277.4291497726984,277.4291497726984,0
51715,train,1095.0,987.0,773.5,259.6067787139766,259.6067787139766,0
51716,train,1232.0,1024.0,770.0,292.00763810650227,292.00763810650227,0
51717,train,1522.0,918.0,670.0,252.86050939732237,252.86050939732237,0
51718,test,994.0,850.0,614.0,270.2145818170572,270.2145818170572,0
51719,train,1319.0,882.0,597.5,234.73265250346967,234.73265250346967,0
51720,train,0.0,0.0,0.0,292.4557753659053,292.4557753659053,0
51721,train,0.0,0.0,0.0,270.74479978916435,270.74479978916435,0
51722,train,0.0,0.0,0.0,263.3764729956648,263.3764729956648,0
51723,train,1362.0,1080.0,776.0,269.18468065412816,269.18468065412816,0
51724,train,1229.0,789.0,562.0,252.9645091546041,252.9645091546041,0
51725,test,1432.0,1115.142822265625,860.5714111328125,260.0630126951988,260.0630126951988,0
51726,train,0.0,0.0,0.0,249.03248310413227,249.03248310413227,0
51727,train,0.0,0.0,0.0,231.1005748803703,231.1005748803703,0
51728,test,1140.0,922.0,670.0,225.4025232723783,225.4025232723783,0
51729,train,0.0,0.0,0.0,236.5195242731866,236.5195242731866,0
51730,train,0.0,0.0,0.0,82.658910060113,82.658910060113,0
51731,train,1126.0,1108.0,944.0,101.33873580183693,101.33873580183693,0
51732,train,958.5,915.0,749.5,92.09994236906877,92.09994236906877,0
51733,train,0.0,0.0,0.0,111.1821276929889,111.1821276929889,0
51734,test,0.0,0.0,0.0,100.48541798650623,100.48541798650623,0
51735,train,1062.0,908.6666870117188,666.0,100.91208302225654,100.91208302225654,0
51736,train,1212.0,1132.0,813.0,136.43609717960524,136.43609717960524,0
51737,test,0.0,0.0,0.0,144.7187152038933,144.7187152038933,0
51738,train,1083.0,794.5,583.0,148.67868022162318,148.67868022162318,0
51739,train,1130.0,958.0,734.0,134.90848121234004,134.90848121234004,0
51740,train,1350.0,1086.0,852.0,161.5151659985318,161.5151659985318,0
51741,train,1418.0,1118.0,764.0,149.1168175376056,149.1168175376056,0
51742,train,1518.0,1202.0,900.0,161.6676986663244,161.6676986663244,0
51743,train,1424.0,1174.0,834.0,160.90305219535844,160.90305219535844,0
51744,train,0.0,0.0,0.0,158.94221033964718,158.94221033964718,0
51745,train,1286.0,1118.0,990.0,146.892689597482,146.892689597482,0
51746,train,1446.0,1112.0,841.0,155.9365249155475,155.9365249155475,0
51747,test,0.0,0.0,0.0,158.25123386215157,158.25123386215157,0
51748,train,1174.0,865.0,624.0,172.4089935256886,172.4089935256886,0
51749,train,1610.0,1274.0,942.0,167.36529068925617,167.36529068925617,0
51750,test,985.0,916.0,648.0,123.78724487351413,123.78724487351413,0
51751,train,0.0,0.0,0.0,144.19261871778582,144.19261871778582,0
51752,train,1037.6666259765625,878.3333129882812,641.0,144.85738079757897,144.85738079757897,0
51753,train,1066.6666259765625,825.0,618.3333129882812,152.0405889451412,152.0405889451412,0
51754,train,1493.0,1180.0,862.0,153.85532918581978,153.85532918581978,0
51755,train,1424.0,1116.0,836.0,158.74560736517597,158.74560736517597,0
51756,test,1344.0,960.0,749.0,158.0588295098492,158.0588295098492,0
51757,train,0.0,0.0,0.0,157.53244371924802,157.53244371924802,0
51758,train,0.0,0.0,0.0,172.51585625512013,172.51585625512013,0
51759,train,1222.0,1028.0,730.0,172.47719032339552,172.47719032339552,0
51760,train,0.0,0.0,0.0,184.18038093460643,184.18038093460643,0
51761,test,1217.0,830.0,588.0,220.1420701096306,220.1420701096306,0
51762,train,0.0,0.0,0.0,214.50640250186265,214.50640250186265,0
51763,train,1017.5,815.0,588.0,211.97220640978895,211.97220640978895,0
51764,train,0.0,0.0,0.0,231.41151442158431,231.41151442158431,0
51765,train,0.0,0.0,0.0,216.34337906670692,216.34337906670692,0
51766,train,1240.0,886.0,647.0,228.80844990441733,228.80844990441733,0
51767,train,1500.0,1118.0,860.0,223.684002397913,223.684002397913,0
51768,test,1325.0,1077.0,881.0,207.69282966638914,207.69282966638914,0
