lon,lat,confidence,area_m2,B2,B3,B4,B8,B11,B12,NDVI,NDBI,rf_builtup_prob
36.91737474529114,-1.2320407028649896,0.8180999755859375,99.69000244140625,920.0,1227.0,1431.0,2405.5,2382.5,2152.0,0.2540075480937958,-0.004803675692528486,0.79
36.895208553954475,-1.2473978468930569,0.8180999755859375,33.60900115966797,1292.0,1530.0,1729.0,2073.5,2191.5,2114.5,0.09059829264879227,0.027667056769132614,0.82
36.885581354780086,-1.2533061557888725,0.8180999755859375,76.27850341796875,862.0,1056.0,1131.0,1876.5,1958.5,1608.0,0.24788029491901398,0.021382007747888565,0.66
36.88338301796073,-1.2404906993612692,0.8180999755859375,67.56849670410156,1151.0,1305.0,1439.0,1566.5,2197.0,2194.0,0.042422227561473846,0.16753022372722626,0.94
36.91539044532236,-1.243607610997628,0.8180999755859375,50.84109878540039,976.5,1252.0,1406.0,1850.0,2355.5,2324.0,0.13636364042758942,0.12019973993301392,0.89
36.87095996242583,-1.2344441583327967,0.8180999755859375,73.80960083007812,633.5,875.0,1025.0,2085.5,1935.0,1638.0,0.3409419655799866,-0.03743315488100052,0.54
36.90337762708438,-1.2412442874393015,0.8180999755859375,67.96119689941406,1217.0,1418.0,1577.0,1777.0,2538.5,2508.0,0.059630293399095535,0.17645695805549622,1.0
36.920054665024274,-1.2209598367471766,0.8180999755859375,30.762300491333008,478.0,753.5,646.5,3562.5,2060.0,1287.5,0.6928011178970337,-0.2672298848628998,0.19
36.8924751250087,-1.2465238630865816,0.8180999755859375,73.7156982421875,711.0,930.5,1229.0,1420.5,2331.5,2365.0,0.07227779179811478,0.24280384182929993,0.98
36.91551530015187,-1.2433712786417954,0.8180999755859375,103.42279815673828,1492.0,1780.0,1968.0,1910.5,2549.5,2544.0,-0.014825318939983845,0.14327354729175568,1.0
36.91822643359235,-1.2344575356359568,0.8180999755859375,43.49800109863281,1384.0,1657.0,1940.0,2078.5,2502.5,2500.0,0.034465596079826355,0.09255620837211609,0.95
36.902945094282195,-1.2478437569984013,0.8180999755859375,97.76069641113281,1345.0,1342.0,1496.0,2127.0,3118.5,3224.0,0.1741650551557541,0.18901915848255157,0.89
36.916193083511985,-1.2258916025122872,0.8180999755859375,53.13650131225586,819.0,921.5,1063.0,1510.0,2510.0,2309.5,0.17372716963291168,0.24875621497631073,0.97
36.901099026446076,-1.2378018614260413,0.8180999755859375,184.9492950439453,1142.0,1374.0,1579.0,1768.5,2163.5,2107.0,0.05660941079258919,0.10045778006315231,0.96
36.883030748977504,-1.2287810999949202,0.8180999755859375,27.260400772094727,707.0,1014.0,1119.0,2282.0,2138.0,1499.5,0.34195825457572937,-0.03257918730378151,0.76
36.90175005519987,-1.2368119409921765,0.8180999755859375,245.69729614257812,1046.0,1260.0,1447.0,1752.5,2410.0,2463.0,0.09548366814851761,0.15795795619487762,0.98
