B11,B12,B2,B3,B4,B8,NDBI,NDVI,builtup,lon,lat
2309.0,1739.0,540.0,844.5,801.5,3450.5,-0.19819428026676178,0.6230009198188782,0,36.75955549957708,-1.2960443761634397
2928.0,1999.0,638.0,889.0,896.0,2812.0,0.02020905911922455,0.5167205929756165,0,36.73817559581504,-1.3249701283120883
2674.0,1723.0,536.0,748.0,769.0,2352.0,0.06406684964895248,0.5072092413902283,0,36.752009651190484,-1.3277549056928588
1319.0,635.0,289.5,460.5,377.0,2384.0,-0.2876046299934387,0.7269105315208435,0,36.72371271974072,-1.3172446168686602
3218.0,2141.0,598.0,926.0,924.0,2756.0,0.07733511924743652,0.49782609939575195,0,36.721466931530415,-1.3277549056928588
1069.0,478.5,235.0,333.0,224.5,2194.0,-0.3447747528553009,0.8143477439880371,0,36.733863682451265,-1.3171547853402483
1836.5,1003.5,302.0,482.0,380.0,2523.0,-0.15747219324111938,0.7382018566131592,0,36.76880814700352,-1.3091597793115846
1635.0,887.0,330.0,462.5,381.0,1957.0,-0.08964364975690842,0.6740804314613342,0,36.73826542734345,-1.3168852907550126
1328.0,598.0,242.0,356.0,236.5,2451.0,-0.2971685528755188,0.8240000009536743,0,36.73925357415598,-1.3177836060391321
1836.0,1261.0,360.0,536.0,512.0,2444.0,-0.14205607771873474,0.6535859107971191,0,36.75793853206567,-1.2929901041974332
2218.0,1276.0,381.0,633.0,479.0,2934.0,-0.13897515833377838,0.7193085551261902,0,36.75048251520748,-1.3344922703237552
1622.0,750.0,299.0,472.0,286.0,3042.0,-0.30445969104766846,0.828125,0,36.755063923156484,-1.3234429923290851
2249.0,1898.5,694.5,946.5,1270.0,2065.0,0.04265183210372925,0.2383808046579361,0,36.73619930218998,-1.2865222341517726
1389.0,1042.0,528.0,730.0,863.0,1676.0,-0.0936378464102745,0.32020479440689087,0,36.73179755729779,-1.3155378178288333
1827.0,1084.0,359.0,594.0,491.0,2942.0,-0.23380163311958313,0.7139528393745422,0,36.73170772576938,-1.2986494904873862
1434.0,672.0,256.0,398.0,254.0,2382.0,-0.24842767417430878,0.8072837591171265,0,36.74006205791169,-1.3229040031586132
2226.0,2049.0,970.5,1246.0,1677.0,2152.0,0.01690269447863102,0.12405327707529068,0,36.748955379224476,-1.306285170402402
1863.5,1121.5,397.5,720.5,565.0,2910.0,-0.21923117339611053,0.6748201251029968,0,36.7408705416674,-1.3048478659478109
1877.0,1062.0,394.0,604.0,542.0,2518.0,-0.14584755897521973,0.6457516551017761,0,36.76171145625897,-1.3277549056928588
1768.0,1167.0,362.0,565.0,725.0,2124.0,-0.09146968275308609,0.49104949831962585,0,36.72227541528613,-1.3045783713625752
1116.5,566.0,242.0,338.0,263.0,2099.0,-0.3055512309074402,0.777307391166687,0,36.73476199773538,-1.3099682630672922
2394.0,1463.0,506.5,749.0,769.0,2595.0,-0.04028863459825516,0.5428062081336975,0,36.72407204585436,-1.3211972041187863
1591.0,691.5,261.0,481.0,270.5,3220.0,-0.3385990560054779,0.8450078964233398,0,36.764675896696566,-1.3143700079594778
2731.0,2125.0,1234.0,816.0,669.0,2737.0,-0.0010972933378070593,0.6071638464927673,0,36.75039268367907,-1.3075428118001695
1484.5,697.5,269.5,453.5,282.5,2478.0,-0.25072553753852844,0.7953269481658936,0,36.76431657058292,-1.3186819213232515
1756.0,892.0,307.0,483.0,338.0,2722.0,-0.21572130918502808,0.7790849804878235,0,36.76629286420798,-1.306285170402402
2243.0,1684.0,604.0,936.0,939.5,3034.0,-0.1498957723379135,0.527117133140564,0,36.72775513851926,-1.3091597793115846
1657.0,814.0,301.0,470.0,305.0,2850.0,-0.26469936966896057,0.8066561222076416,0,36.74590110725847,-1.3298210308463336
1532.0,684.0,291.0,478.0,295.0,2808.0,-0.2940092086791992,0.809861421585083,0,36.753177461059835,-1.3206582149483146
3099.0,2112.5,726.5,1028.0,1133.0,2724.0,0.06439979374408722,0.41249674558639526,0,36.73754677511616,-1.3320668190566325
2170.5,1288.0,487.0,749.0,791.5,3224.0,-0.19529150426387787,0.6057776212692261,0,36.747248580184646,-1.3312583353009249
3260.5,2240.0,736.5,1033.0,1086.0,2787.0,0.07829681783914566,0.4391944110393524,0,36.74024172096851,-1.3264074327666795
2170.0,1382.5,335.5,629.0,466.0,3081.0,-0.1734907627105713,0.7372427582740784,0,36.752728303417776,-1.3041292137205154
1475.0,738.0,253.5,382.0,296.5,2851.0,-0.3180767595767975,0.8115965127944946,0,36.718143164979175,-1.3005359525840372
2391.0,1856.0,742.0,1054.0,1550.0,2322.0,0.014640356414020061,0.19938015937805176,0,36.76072330944644,-1.3116750621071194
1639.0,738.5,271.0,454.5,296.0,3031.0,-0.29807281494140625,0.8220618963241577,0,36.762969097656736,-1.3193107420221353
2150.0,1563.0,667.5,917.0,968.0,2372.0,-0.04909332096576691,0.4203592836856842,0,36.754165607872366,-1.3036800560784556
1661.0,832.0,266.0,572.0,324.0,2940.0,-0.27798303961753845,0.8014705777168274,0,36.737456943587745,-1.3002664579988015
2447.0,1729.0,444.0,700.0,811.0,2526.0,-0.01588578335940838,0.5139346718788147,0,36.762250445429444,-1.3225446770449656
1492.5,692.5,262.0,455.0,269.0,2482.0,-0.2489621341228485,0.8044347763061523,0,36.764406402111334,-1.3166157961697766
2085.0,1414.0,522.0,827.0,732.0,2924.0,-0.16749849915504456,0.5995623469352722,0,36.748955379224476,-1.3264074327666795
1718.0,953.0,320.5,549.0,371.5,2616.0,-0.2071988880634308,0.7512970566749573,0,36.758926678878204,-1.291552799742842
2616.0,1582.0,447.0,747.5,642.0,3464.0,-0.13947369158267975,0.687286913394928,0,36.76692168490686,-1.308171632499053
1584.0,729.0,285.5,442.5,288.0,2825.5,-0.28155118227005005,0.8149992227554321,0,36.74374515057658,-1.3143700079594778
2448.0,1462.0,542.0,926.0,728.0,3111.0,-0.11926605552434921,0.6207345724105835,0,36.72047878471788,-1.3171547853402483
1720.0,995.0,327.0,490.0,439.0,2604.0,-0.20444034039974213,0.7114689350128174,0,36.73062974742844,-1.3351210910226388
2703.5,1680.0,541.0,835.0,748.0,2994.0,-0.05098727345466614,0.6002137660980225,0,36.73970273179804,-1.3300905254315696
1836.0,1065.0,380.0,592.0,392.0,3012.0,-0.24257425963878632,0.7696827054023743,0,36.745362118087996,-1.3324261451702801
963.0,414.0,225.0,302.0,231.0,2264.0,-0.40316084027290344,0.8148296475410461,0,36.728833116860194,-1.3204785518914905
1512.0,697.0,286.0,463.0,296.0,2690.0,-0.280342698097229,0.8017414808273315,0,36.754165607872366,-1.3205683834199025
1573.0,720.5,254.0,422.5,255.5,2819.0,-0.28369763493537903,0.833794116973877,0,36.76575387503751,-1.312214051277591
2033.5,1366.0,438.5,672.0,541.0,2751.0,-0.14996342360973358,0.6713244318962097,0,36.74284683529246,-1.3339532811532835
839.0,356.0,242.0,340.0,241.0,2178.0,-0.4438183605670929,0.8007441163063049,0,36.73449250315015,-1.315717480885657
2014.5,1387.5,486.5,757.5,731.5,2665.0,-0.13901057839393616,0.5692625045776367,0,36.76126229861691,-1.3043088767773392
1305.0,836.5,255.0,368.5,302.5,2306.0,-0.277208536863327,0.7680659294128418,0,36.76027415180438,-1.2946969032372604
1877.0,1106.0,512.5,733.5,806.0,2263.0,-0.09323671460151672,0.4747474789619446,0,36.76862848394669,-1.3068241595728738
1778.5,1060.5,365.0,563.0,422.0,2592.0,-0.18613430857658386,0.7199734449386597,0,36.76305892918515,-1.2999071318851536
2073.5,1241.5,431.0,689.5,600.0,2767.0,-0.1432703286409378,0.6435996294021606,0,36.73952306874122,-1.3354804171362866
1933.0,1317.0,410.0,611.0,538.0,2390.0,-0.1057136282324791,0.6325136423110962,0,36.748416390054004,-1.3337736180964594
1980.0,1209.5,451.0,729.0,667.5,2752.0,-0.1631445437669754,0.6095920205116272,0,36.741768856951516,-1.3261379381814435
1832.0,1183.5,463.5,678.5,698.5,2460.5,-0.14641816914081573,0.5577714443206787,0,36.72497036113848,-1.3294617047326858
884.0,394.0,232.0,328.0,243.0,2082.0,-0.4039109945297241,0.7909677624702454,0,36.74069087861057,-1.3204785518914905
1612.0,732.0,290.0,451.0,274.0,2922.0,-0.2889280915260315,0.8285356760025024,0,36.75191981966207,-1.3229040031586132
2137.0,1206.0,337.5,606.5,427.0,3496.0,-0.24125687777996063,0.7823094725608826,0,36.72874328533179,-1.2978410067316786
1063.0,491.0,262.0,390.0,288.0,2224.0,-0.35320961475372314,0.7707006335258484,0,36.71706518663823,-1.3095191054252324
2054.0,1202.0,395.0,636.0,508.0,3030.0,-0.19197481870651245,0.7128320932388306,0,36.74931470533812,-1.330988840715689
2372.5,1981.0,526.0,741.0,838.5,2301.5,0.01519041508436203,0.46592357754707336,0,36.74823672699718,-1.2922714519701377
2187.0,1749.0,455.0,656.0,874.0,1990.0,0.04716303572058678,0.38966479897499084,0,36.72515002419531,-1.3302701884883934
1439.5,644.0,273.0,479.5,304.5,2794.0,-0.3199480473995209,0.803453266620636,0,36.74554178114482,-1.3170649538118364
1623.0,770.0,296.0,496.0,290.0,2750.0,-0.2577178180217743,0.8092105388641357,0,36.749584199923355,-1.3246108021984404
1451.0,813.0,276.5,406.5,303.5,2259.5,-0.21789516508579254,0.7631681561470032,0,36.7618911193158,-1.3282040633349186
1423.0,624.0,236.0,362.0,243.0,2226.0,-0.2200602889060974,0.8031591773033142,0,36.73772643817298,-1.3131123665617106
1602.0,1162.0,348.0,562.0,560.0,2124.0,-0.14009661972522736,0.5827123522758484,0,36.73251620952509,-1.3086207901411129
3036.0,2047.0,680.0,1000.0,1016.0,2700.0,0.05857740715146065,0.45317545533180237,0,36.7370976174741,-1.3325159766986923
1850.0,1357.0,536.0,679.0,673.0,1968.0,-0.030906233936548233,0.4903445541858673,0,36.760094488747555,-1.3244311391416166
2313.0,1538.0,450.0,734.0,854.0,2508.0,-0.04044803977012634,0.4919690787792206,0,36.76126229861691,-1.3123937143344149
957.0,470.0,241.5,356.5,263.0,2101.0,-0.3741007149219513,0.7774957418441772,0,36.73143823118414,-1.3166157961697766
1327.0,591.0,242.0,397.0,246.0,2342.0,-0.2766421437263489,0.8098918199539185,0,36.735300986905855,-1.32137686717561
1278.5,612.0,233.5,346.0,321.0,2197.0,-0.2642785310745239,0.7450357675552368,0,36.72020929013265,-1.3035902245500437
1588.0,733.0,283.0,474.0,304.0,2778.0,-0.2725606858730316,0.8027254939079285,0,36.73422300856492,-1.313831018789006
2455.0,2402.0,914.0,947.5,1624.0,1995.0,0.1033707857131958,0.10251450538635254,0,36.74275700376405,-1.3017935939818046
1850.0,1007.0,312.0,495.0,388.0,2840.0,-0.2110874205827713,0.7596034407615662,0,36.72847379074655,-1.3045783713625752
1623.5,888.5,245.5,408.0,299.0,2189.0,-0.14832787215709686,0.7596462965011597,0,36.754614765514425,-1.291732462799666
1279.0,649.5,311.0,464.5,373.0,2410.0,-0.3065871596336365,0.7319439649581909,0,36.72182625764407,-1.314100513374242
1546.0,911.0,296.5,444.0,511.5,2112.0,-0.15472936630249023,0.6100628972053528,0,36.76611320115116,-1.3212870356471982
2019.5,1254.5,364.5,646.5,600.0,2622.0,-0.12980717420578003,0.6275604963302612,0,36.734133177036504,-1.2970325229759712
1133.0,464.0,205.0,299.0,199.0,2796.0,-0.42326292395591736,0.86711186170578,0,36.719849964019005,-1.3029614038511599
1863.0,1362.0,381.0,524.0,564.0,2174.0,-0.07703740149736404,0.5880204439163208,0,36.73619930218998,-1.304668202890987
1895.0,1224.0,325.5,478.0,451.5,1993.5,-0.025331104174256325,0.6306748390197754,0,36.76359791835562,-1.308530958612701
3568.5,3475.0,2817.0,2709.0,2541.0,2800.0,0.12067205458879471,0.04849279299378395,0,36.722455078342946,-1.2957748815782038
1610.0,778.5,259.5,420.5,284.0,2336.5,-0.18408717215061188,0.7832474708557129,0,36.74635026490053,-1.3192209104937234
1343.5,618.5,257.0,392.0,246.0,2825.0,-0.3554036319255829,0.8397915959358215,0,36.72047878471788,-1.3087106216695248
1805.5,1360.0,416.0,615.5,906.5,1749.0,0.01589534431695938,0.317266047000885,0,36.72685682323513,-1.3077224748569933
1419.0,715.0,231.0,387.5,274.5,2136.0,-0.2016877681016922,0.7722464203834534,0,36.72532968725213,-1.3038597191352794
2062.0,1614.0,808.0,937.0,1062.0,1966.0,0.023833168670535088,0.2985469102859497,0,36.72047878471788,-1.3003562895272134
1847.0,1004.5,317.5,577.0,416.0,2661.0,-0.1805678755044937,0.7296067476272583,0,36.7318873888262,-1.2968528599191471
1539.0,871.0,449.0,670.0,652.0,2222.0,-0.1816006451845169,0.5462769865989685,0,36.726497497121485,-1.3305396830736294
1514.5,679.5,251.0,455.5,256.5,2932.0,-0.3187900483608246,0.8391093015670776,0,36.766562358793216,-1.316346301584541
2068.5,1688.5,380.0,580.5,538.0,2695.0,-0.13152094185352325,0.667182207107544,0,36.761801287787385,-1.2969426914475592
2144.5,1729.5,708.0,1034.0,1435.0,2354.5,-0.046677038073539734,0.24264414608478546,0,36.734133177036504,-1.3029614038511599
1980.5,1460.5,404.0,604.0,582.5,2624.0,-0.13975459337234497,0.6366754770278931,0,36.74976386298018,-1.2940680825383766
2155.0,1100.0,338.0,601.0,432.0,3520.0,-0.2405286282300949,0.7813765406608582,0,36.74805706394036,-1.3092496108399967
1464.0,666.5,260.5,414.5,263.0,2601.0,-0.2797048091888428,0.8163408041000366,0,36.7566808906679,-1.3155378178288333
2130.0,1618.0,586.0,767.0,1124.0,1938.0,0.04719763994216919,0.2658393085002899,0,36.72308389904183,-1.317963269095956
1204.0,534.0,232.0,334.0,240.0,2294.0,-0.31160664558410645,0.8105761408805847,0,36.723622888212304,-1.3158971439424811
1588.5,790.5,307.5,538.5,356.0,2534.0,-0.22935111820697784,0.7536332011222839,0,36.72200592070089,-1.3172446168686602
3111.0,1997.0,821.0,1331.0,1201.0,4112.5,-0.13864469528198242,0.5479438900947571,0,36.74500279197435,-1.3017037624533927
2107.0,1334.0,506.0,754.0,802.0,2448.0,-0.07486278563737869,0.5064615607261658,0,36.76350808682721,-1.3041292137205154
1638.5,875.5,340.5,578.0,348.0,3135.0,-0.31350162625312805,0.8001722693443298,0,36.739343405684394,-1.334851596437403
1465.0,679.5,247.5,413.5,258.0,2463.0,-0.2540733218193054,0.8103638291358948,0,36.76162162473056,-1.3170649538118364
1693.0,1316.0,368.0,578.0,488.0,2548.0,-0.20160339772701263,0.678524374961853,0,36.760813140974854,-1.2969426914475592
2487.0,1734.0,674.0,1002.0,1098.0,2712.0,-0.0432775542140007,0.4236220419406891,0,36.75802836359408,-1.2946969032372604
1740.5,994.5,335.0,538.5,420.0,3174.0,-0.29168787598609924,0.7662771344184875,0,36.73449250315015,-1.3087106216695248
2294.0,1831.5,733.5,1015.5,1371.0,2134.0,0.036133695393800735,0.21768902242183685,0,36.7258686764226,-1.3262277697098555
2441.5,1749.5,603.0,904.5,899.5,2877.0,-0.0818839892745018,0.5236330032348633,0,36.74185868847993,-1.2985596589589743
851.5,372.0,225.5,306.0,225.5,1993.0,-0.4013007581233978,0.7967094779014587,0,36.74212818306517,-1.3190412474368993
2011.5,1326.5,472.5,704.0,595.5,2791.0,-0.16231130063533783,0.6483094692230225,0,36.72299406751342,-1.3105072522377639
2482.5,1830.0,491.0,772.0,1059.0,2348.0,0.027843909338116646,0.3783387243747711,0,36.76332842377039,-1.3114055675218834
1557.0,694.0,252.0,452.0,260.0,2800.0,-0.2852880358695984,0.8300653696060181,0,36.76790983171939,-1.3167056276981886
1505.0,696.0,280.0,427.0,279.0,2708.0,-0.285544753074646,0.8131905198097229,0,36.75524358621331,-1.317963269095956
1585.5,738.0,310.5,495.0,338.5,2734.0,-0.2658872604370117,0.7796582579612732,0,36.75093167284954,-1.317603942982308
2671.0,1654.0,575.0,824.0,852.0,2542.0,0.024745827540755272,0.49793753027915955,0,36.7205686162463,-1.3180531006243679
1692.0,931.0,315.5,487.5,363.0,2335.0,-0.15967221558094025,0.7309117913246155,0,36.74572144420164,-1.3259582751246197
1312.0,652.0,277.0,385.0,340.0,2042.0,-0.21765056252479553,0.714525580406189,0,36.75182998813366,-1.3130225350332985
1893.0,1240.0,542.0,792.0,737.0,2732.0,-0.18140541017055511,0.575093686580658,0,36.7626996030715,-1.308171632499053
1820.0,1099.0,368.0,568.0,545.0,2208.0,-0.09632571786642075,0.6040682792663574,0,36.75254864036095,-1.3134716926753582
1578.5,923.5,355.5,559.0,410.0,2888.5,-0.29326170682907104,0.7514021396636963,0,36.73143823118414,-1.3324261451702801
1768.0,972.5,359.5,564.0,414.0,2445.0,-0.16069309413433075,0.7103882431983948,0,36.739163742627575,-1.3090699477831726
2471.0,1547.0,609.0,923.0,985.0,2721.5,-0.048242658376693726,0.4685012698173523,0,36.746709591014174,-1.3265870958235033
1390.0,827.5,268.0,431.0,421.0,1944.0,-0.1661667674779892,0.6439746022224426,0,36.727934801576076,-1.3073631487433457
1493.0,863.0,319.0,471.5,397.5,2215.0,-0.19471412897109985,0.6956937909126282,0,36.75793853206567,-1.2938884194815528
1572.0,752.5,281.0,447.5,287.0,2823.0,-0.2846416234970093,0.8154340982437134,0,36.76476572822498,-1.312303882806003
2022.0,1280.0,473.0,758.0,641.0,2592.0,-0.12353706359863281,0.6034642457962036,0,36.73206705188303,-1.3245209706700285
1973.0,1511.0,630.0,874.0,1016.0,2212.0,-0.05710872262716293,0.3705080449581146,0,36.75191981966207,-1.3096089369536443
2396.0,1603.0,527.0,750.0,778.0,2836.0,-0.08409786224365234,0.5694521069526672,0,36.7431163298777,-1.336648227005642
2907.0,1600.0,561.0,920.0,808.0,3976.0,-0.15531018376350403,0.6622073650360107,0,36.73817559581504,-1.3107767468229998
3092.0,2161.0,754.5,995.0,1005.0,2631.0,0.08055216073989868,0.4471947252750397,0,36.73880441651392,-1.3299108623747455
2132.0,1633.0,384.0,588.0,660.0,2310.0,-0.040072038769721985,0.5555555820465088,0,36.73449250315015,-1.2949663978224961
1360.0,643.0,270.0,444.0,278.0,3176.0,-0.40035274624824524,0.8390272259712219,0,36.72299406751342,-1.3165259646413647
1285.5,586.5,247.5,360.5,231.5,2203.5,-0.2631126344203949,0.8098562359809875,0,36.73134839965573,-1.3204785518914905
1476.5,663.5,232.5,401.5,262.0,2482.0,-0.2540103495121002,0.8090379238128662,0,36.74428413974705,-1.3155378178288333
2612.0,1823.0,462.0,766.0,975.0,2522.0,0.01753019168972969,0.4423791766166687,0,36.73763660664457,-1.3013444363397448
2344.5,1903.0,690.0,877.5,1272.0,2118.0,0.0507563017308712,0.2495575249195099,0,36.73691795441727,-1.2938884194815528
1608.5,777.5,322.0,489.0,340.5,2529.0,-0.22247734665870667,0.7626764178276062,0,36.74850622158242,-1.3221853509313177
2298.0,1472.0,356.0,588.0,476.0,2558.0,-0.053542010486125946,0.6862227916717529,0,36.765574211980685,-1.3064648334592261
2792.0,1811.0,582.0,863.0,916.0,2810.0,-0.003213138086721301,0.5083199143409729,0,36.71931097484853,-1.3177836060391321
1517.0,718.5,311.5,537.0,342.0,2812.0,-0.29914531111717224,0.7831325531005859,0,36.748955379224476,-1.3246108021984404
1950.5,1377.0,958.0,1153.0,1189.0,2005.0,-0.013778283260762691,0.25547903776168823,0,36.75811819512249,-1.3257786120677957
1315.0,687.0,288.0,463.0,434.0,2164.0,-0.24403564631938934,0.6658968329429626,0,36.744373971275465,-1.30664449651605
2414.5,1494.0,514.0,810.0,731.0,2667.0,-0.04969005286693573,0.5697469115257263,0,36.71949063790535,-1.3143700079594778
1552.5,726.0,267.0,433.0,264.0,2723.0,-0.2737691402435303,0.8232340216636658,0,36.76359791835562,-1.3189514159084874
1501.0,672.0,260.0,434.0,259.0,2586.0,-0.26547589898109436,0.8179261684417725,0,36.763687749884035,-1.3150886601867735
1523.0,713.0,282.0,491.0,309.0,2796.0,-0.2947441637516022,0.800966203212738,0,36.74590110725847,-1.3166157961697766
1434.0,652.0,260.0,438.0,268.0,3428.0,-0.41011929512023926,0.8549783825874329,0,36.72254490987136,-1.3154479863004214
1490.0,659.5,264.5,428.0,258.0,2595.0,-0.2705018222332001,0.8191377520561218,0,36.74922487380971,-1.319759899664195
2039.0,1284.5,439.0,700.0,641.0,2826.0,-0.16176773607730865,0.6302278637886047,0,36.753446955645074,-1.293708756424729
1496.0,717.5,278.0,503.0,303.0,3013.0,-0.33643823862075806,0.8172497153282166,0,36.7258686764226,-1.3093394423684086
2805.5,1774.5,748.0,1090.0,1006.5,3774.0,-0.1471996307373047,0.5789143443107605,0,36.74491296044594,-1.3013444363397448
1656.5,812.0,316.5,561.0,382.0,2921.0,-0.2762424945831299,0.7686951160430908,0,36.75982499416232,-1.3143700079594778
1601.0,817.0,294.0,466.0,319.0,2636.0,-0.24427661299705505,0.7840947508811951,0,36.740780710138985,-1.3158971439424811
1009.5,429.0,237.5,332.0,239.5,2377.5,-0.4038972556591034,0.8169659972190857,0,36.72712631782037,-1.3189514159084874
2378.5,1680.0,458.5,647.5,780.0,1852.0,0.12445337325334549,0.4072948396205902,0,36.731528062712556,-1.3231734977438492
1563.5,728.0,296.5,482.0,324.0,2597.0,-0.24840764701366425,0.7781581878662109,0,36.74644009642894,-1.319580236607371
2053.0,1049.0,451.0,742.5,575.0,3336.0,-0.2380775660276413,0.7059575319290161,0,36.749135042281296,-1.3127530404480627
1943.5,1036.0,276.5,462.5,329.0,3344.0,-0.2648699879646301,0.820854902267456,0,36.718322828036,-1.3131123665617106
1711.5,1047.0,400.0,566.5,512.0,2172.0,-0.11857860535383224,0.6184799075126648,0,36.75730971136679,-1.3282938948633305
1802.0,946.0,298.0,524.0,365.0,2799.0,-0.2166920304298401,0.769279420375824,0,36.71841265956441,-1.314100513374242
2164.5,1740.5,504.5,703.0,717.0,2464.0,-0.06470778584480286,0.5491983890533447,0,36.7431163298777,-1.3371872161761138
1895.5,1664.0,875.5,974.0,1199.0,1698.0,0.05496034398674965,0.17224715650081635,0,36.75937583652026,-1.2928104411406094
2077.0,1188.0,450.0,683.0,672.0,2840.0,-0.15517592430114746,0.6173120737075806,0,36.72155676305883,-1.3079021379138174
2194.0,1264.0,364.0,563.0,444.0,2700.0,-0.10339190810918808,0.7175572514533997,0,36.75147066202001,-1.3351210910226388
1760.5,1198.5,271.5,425.5,535.0,1797.0,-0.010260013863444328,0.541166365146637,0,36.72685682323513,-1.3177836060391321
1658.5,801.0,297.0,486.0,347.5,3228.0,-0.32119104266166687,0.8056215643882751,0,36.7205686162463,-1.3097886000104684
1812.0,942.0,342.5,481.5,375.0,2491.0,-0.15779688954353333,0.738311231136322,0,36.746080770315295,-1.314190344902654
2138.0,1559.0,411.0,595.0,516.5,2555.0,-0.08885574340820312,0.663682222366333,0,36.75425543940078,-1.3035003930216316
1673.0,1157.0,312.0,492.0,408.0,2568.0,-0.2110351324081421,0.725806474685669,0,36.76710134796369,-1.3018834255102165
987.0,440.0,241.0,354.0,232.0,2102.0,-0.3609582483768463,0.8011996746063232,0,36.720029627075824,-1.308530958612701
1359.0,663.0,262.0,426.0,277.0,2314.0,-0.2600054442882538,0.7861829400062561,0,36.74383498210499,-1.323353160800673
2407.0,1447.5,513.5,809.5,765.5,2709.0,-0.05903049185872078,0.5593610405921936,0,36.7513808304916,-1.328922715562214
1499.0,874.0,339.0,415.0,408.0,1610.0,-0.03570279851555824,0.5956392288208008,0,36.7529079664746,-1.310686915294588
1587.0,758.0,306.0,513.0,318.0,3028.0,-0.31224268674850464,0.8099222779273987,0,36.73718744900251,-1.3145496710163018
3187.5,1857.0,648.0,1055.0,915.0,3666.0,-0.06981834024190903,0.6005238890647888,0,36.75623173302584,-1.3087106216695248
2509.5,1586.0,563.0,793.5,776.5,2363.5,0.029961010441184044,0.5054140090942383,0,36.74096037319581,-1.3284735579201543
1727.5,806.0,289.5,472.0,294.0,3196.0,-0.29826343059539795,0.8315186500549316,0,36.74563161267323,-1.3145496710163018
1893.0,1007.0,312.0,602.0,388.0,3072.0,-0.23746223747730255,0.7757225632667542,0,36.7370976174741,-1.2994579742430938
1602.5,746.0,306.0,477.5,299.0,2751.0,-0.2638107240200043,0.8039344549179077,0,36.74967403145177,-1.3180531006243679
1835.0,935.0,324.0,551.5,472.5,2717.0,-0.19376099109649658,0.7037153244018555,0,36.7326060410535,-1.297212186032795
1664.0,820.0,255.0,474.0,296.0,3024.0,-0.29010239243507385,0.8216867446899414,0,36.734582334678564,-1.2999071318851536
1898.0,1211.0,418.0,634.0,482.0,2612.0,-0.15831485390663147,0.6884292364120483,0,36.759645331105496,-1.304758034419399
1432.0,641.0,269.0,427.0,266.0,2388.0,-0.2502617835998535,0.7995478510856628,0,36.7370976174741,-1.3154479863004214
2589.0,1608.0,490.0,766.0,739.0,2340.0,0.05051734670996666,0.5199739933013916,0,36.737007785945686,-1.3249701283120883
1855.0,1515.5,943.0,1208.0,1359.0,2006.0,-0.039109040051698685,0.19227340817451477,0,36.753177461059835,-1.332965134340752
1856.0,1291.0,432.0,625.0,745.0,2098.0,-0.06120384484529495,0.47590574622154236,0,36.74904521075289,-1.308800453197937
1734.5,827.0,329.5,502.0,350.0,3081.0,-0.27961790561676025,0.7959778308868408,0,36.751290998963185,-1.3167056276981886
1735.0,1030.0,359.0,597.0,452.0,2916.0,-0.2539238929748535,0.7315914630889893,0,36.75659105913949,-1.304758034419399
2125.5,1296.0,381.5,638.5,462.5,2879.0,-0.15056449174880981,0.7231782078742981,0,36.732426377996674,-1.3231734977438492
1794.0,1082.0,323.0,554.0,388.0,2642.0,-0.19116321206092834,0.7438943982124329,0,36.730989073542084,-1.3267667588803274
1645.0,945.0,310.0,428.0,315.0,2810.0,-0.2615039348602295,0.7983999848365784,0,36.74661975948576,-1.3314379983577487
2036.5,1230.5,328.5,520.0,495.0,2944.0,-0.18221062421798706,0.7121255993843079,0,36.741768856951516,-1.3118547251639432
373.5,243.5,241.0,372.5,238.5,440.5,-0.08230958133935928,0.29749631881713867,0,36.73161789424097,-1.3010749417545089
2245.0,1234.0,546.5,928.0,698.0,3324.0,-0.19375112652778625,0.652908980846405,0,36.76063347791803,-1.3220056878744937
2287.0,1399.0,588.0,1004.0,792.0,3988.0,-0.27107569575309753,0.6686192750930786,0,36.73539081843427,-1.3332346289259878
1678.0,858.0,341.5,529.5,396.0,2706.0,-0.2344890534877777,0.7446808218955994,0,36.73952306874122,-1.3133818611469463
1769.0,1024.0,344.0,513.0,396.0,2954.0,-0.2508998513221741,0.7635821104049683,0,36.72092794235994,-1.3115852305787072
1500.0,842.5,336.0,509.0,439.5,2416.0,-0.2339121550321579,0.6921730041503906,0,36.73853492192869,-1.308261464027465
1641.0,810.0,306.0,482.0,314.0,2898.0,-0.2769332528114319,0.80448317527771,0,36.73422300856492,-1.323353160800673
1592.5,733.0,267.0,454.0,270.5,2738.5,-0.26460403203964233,0.8202060461044312,0,36.74599093878688,-1.3154479863004214
2497.0,1598.0,540.0,709.0,800.0,1974.0,0.1169760674238205,0.4232155680656433,0,36.72416187738278,-1.3228141716302013
1490.0,703.0,247.0,422.0,268.0,2744.0,-0.2961738407611847,0.8220451474189758,0,36.767011516435275,-1.3130225350332985
2077.0,1304.5,460.0,667.0,604.5,2308.0,-0.05267959088087082,0.5848926901817322,0,36.75614190149743,-1.3285633894485662
1564.0,942.0,313.5,496.5,409.0,2009.0,-0.12454520165920258,0.661703884601593,0,36.76764033713416,-1.3055665181751066
2297.0,1362.0,460.0,771.0,636.0,3244.0,-0.17090778052806854,0.6721649765968323,0,36.76782000019099,-1.3096089369536443
2028.0,1264.0,549.5,726.0,614.5,2842.0,-0.16714578866958618,0.6444380283355713,0,36.747518074769886,-1.3326058082271042
1777.0,984.0,358.0,614.0,381.0,3304.0,-0.30053138732910156,0.7932157516479492,0,36.728204296161316,-1.3331447973975759
