B11,B12,B2,B3,B4,B8,NDBI,NDVI,builtup,lon,lat
2893.0,1907.0,609.0,889.0,995.0,2276.0,0.11936544626951218,0.3916233479976654,0,36.97937324960113,-1.2122315601550884
2914.5,2941.5,1121.0,1309.0,1584.0,1956.0,0.19679704308509827,0.10508474707603455,0,36.97191723274294,-1.2443014157981551
2595.0,1763.0,533.5,793.5,868.0,2333.5,0.05305873975157738,0.4577541649341583,0,36.959700144878916,-1.2268740992862364
2825.0,2209.0,634.0,890.0,1020.0,2688.0,0.024850353598594666,0.44983819127082825,0,36.9580831773675,-1.2059433531662516
2061.0,1325.0,390.0,673.0,582.0,3300.0,-0.23111359775066376,0.7001545429229736,0,36.96625784645299,-1.2325334855761894
2589.0,1819.0,524.0,754.0,816.0,2699.0,-0.020801816135644913,0.5357041358947754,0,36.9355354637361,-1.2230113435645225
2111.0,1132.0,334.0,633.0,454.0,3488.0,-0.245936781167984,0.7696600556373596,0,36.95547806304355,-1.2437624266276834
2696.0,1681.0,548.0,776.0,892.0,2272.0,0.08534621447324753,0.4361567497253418,0,36.953681432475314,-1.2161841474052142
2804.5,1925.5,492.0,792.0,737.0,2661.0,0.02625560387969017,0.5662153959274292,0,36.95224412802072,-1.233431800860309
2616.0,1947.0,752.0,978.0,1054.0,2568.0,0.009259259328246117,0.41800111532211304,0,36.969222286890584,-1.2036077334275408
2195.0,1082.0,350.0,638.0,411.0,4532.0,-0.34740597009658813,0.8337042331695557,0,36.96428155282793,-1.2513981065426993
2552.0,1596.0,492.0,796.0,684.0,3440.0,-0.14819759130477905,0.668283224105835,0,36.95691536749814,-1.2307368550079505
3518.0,2514.0,841.0,1170.0,1374.0,2952.0,0.08748067915439606,0.36477115750312805,0,36.96041879710621,-1.2496913075028724
2985.0,1878.0,620.0,890.0,1004.0,2319.0,0.12556561827659607,0.39572674036026,0,36.980630890998896,-1.2155553267063306
2537.5,2041.5,1096.0,1353.0,1635.0,2433.5,0.020921343937516212,0.19626398384571075,0,36.95026783439566,-1.2039670595411887
2536.5,1789.5,624.5,888.5,929.5,2810.0,-0.051154959946870804,0.5028747320175171,0,36.94469827963412,-1.2324436540477774
2614.0,2061.5,635.0,886.0,1061.0,2464.0,0.029539188370108604,0.3980141878128052,0,36.933199843997386,-1.222113028280403
2443.5,1539.5,444.5,713.0,669.0,2457.0,-0.002754820976406336,0.5719769597053528,0,36.95538823151514,-1.2394505132639098
3378.0,2335.0,656.0,932.0,1272.0,2233.0,0.20406344532966614,0.27417975664138794,0,36.953411937890074,-1.2229215120361105
2365.0,1567.0,431.5,697.5,724.0,2441.5,-0.015915947034955025,0.5425683259963989,0,36.96023913404939,-1.2443014157981551
2721.0,1949.5,574.5,856.5,1065.0,2596.0,0.023509498685598373,0.4181917607784271,0,36.95745435666861,-1.2310063495931862
2534.5,1844.5,466.0,768.5,628.0,2650.0,-0.022277943789958954,0.6168395280838013,0,36.96284424837333,-1.2414268068889727
2979.0,2359.0,830.0,1072.0,1342.0,2295.0,0.12969283759593964,0.26202914118766785,0,36.982786847680785,-1.2338809585023687
2933.0,1953.0,586.0,862.0,1140.0,2532.0,0.07337602972984314,0.379084974527359,0,36.95952048182209,-1.2309165180647743
2507.0,1589.0,571.5,839.0,865.0,2891.5,-0.07122348994016647,0.5394649505615234,0,36.95853233500956,-1.237384388110435
3054.5,2389.0,753.5,1015.0,1235.0,2117.0,0.18128202855587006,0.2631264925003052,0,36.95098648662295,-1.2310063495931862
2652.0,1797.0,640.0,933.0,947.0,2557.0,0.01823766529560089,0.4594748914241791,0,36.969401949947404,-1.2043263856548365
3089.0,2836.0,1898.0,2226.0,2338.0,2814.0,0.04658647999167442,0.09239130467176437,0,36.96814430854964,-1.2217537021667553
2221.0,1371.0,466.0,723.0,650.0,3013.5,-0.1513993740081787,0.6451480984687805,0,36.9730850426123,-1.2441217527413313
2780.5,1860.5,543.0,830.0,807.0,3120.0,-0.0575374960899353,0.5889992117881775,0,36.973264705669116,-1.2470861931789257
2697.5,1816.0,568.0,795.0,842.5,2279.0,0.08409524708986282,0.4601954221725464,0,36.98269701615237,-1.2186994302007488
2574.0,2151.0,802.0,1108.0,1260.0,2480.0,0.01859913021326065,0.32620319724082947,0,36.985122467419494,-1.2328029801614253
2782.5,2000.5,530.5,790.0,974.5,2301.5,0.0946105420589447,0.4050671458244324,0,36.96526969964046,-1.2213943760531074
2589.0,1614.0,570.0,836.0,867.0,2249.0,0.07027697563171387,0.4435173273086548,0,36.9641018897711,-1.2261554470589409
2627.0,1966.5,565.0,802.0,834.0,2242.5,0.07896088063716888,0.4578254520893097,0,36.9678748139644,-1.242504785229916
2838.0,1917.0,644.0,916.0,995.0,2746.0,0.01647564396262169,0.46805667877197266,0,36.96104761780509,-1.237204725053611
3124.0,2265.0,798.0,1104.0,1316.0,2600.0,0.09154437482357025,0.32788559794425964,0,36.94424912199206,-1.2274130884567083
